Ano;Trimestre;Precio en dolares corrientes;Tipo de cambio;IPC;Precio en soles corrientes;Precio en soles constantes de 2009;Distrito;Superficie ;Numero de habitaciones;Numero de banos;Numero de garajes;Piso de ubicacion;Vista al exterior;Anos de antiguedad
2024;2;75 000;3.74;163.71;280 719;171 474;Chorrillos;78;3;2;0;0;1;10
2024;2;69 000;3.74;163.71;258 262;157 756;Chorrillos;73;3;2;1;0;1;13
2024;2;109 000;3.74;163.71;407 979;249 209;Chorrillos;112;3;2;1;0;1;15
2024;2;84 143;3.74;163.71;314 942;192 379;Chorrillos;53;2;2;1;0;1;1
2024;2;102 500;3.74;163.71;383 650;234 348;Chorrillos;116;3;2;1;0;1;6
2024;2;54 500;3.74;163.71;203 989;124 605;Chorrillos;63;2;2;0;0;1;15
2024;2;82 400;3.74;163.71;308 417;188 393;Chorrillos;80;3;2;0;0;1;5
2024;2;240 000;3.74;163.71;898 301;548 718;Chorrillos;58;1;1;1;0;1;5
2024;2;125 000;3.74;163.71;467 865;285 791;Chorrillos;107;4;2;0;0;1;7
2024;2;85 000;3.74;163.71;318 148;194 338;Chorrillos;67;3;2;1;0;1;6
2024;2;67 000;3.74;163.71;250 776;153 184;Chorrillos;59;2;2;1;0;1;7
2024;2;100 000;3.74;163.71;374 292;228 633;Chorrillos;95;3;2;0;0;1;20
2024;2;81 500;3.74;163.71;305 048;186 336;Chorrillos;73;3;2;0;0;1;5
2024;2;85 000;3.74;163.71;318 148;194 338;Chorrillos;68;3;2;1;0;1;8
2024;2;70 000;3.74;163.71;262 005;160 043;Chorrillos;61;3;2;0;0;1;10
2024;2;125 405;3.74;163.71;469 381;286 717;Chorrillos;61;2;2;0;0;1;0
2024;2;93 000;3.74;163.71;348 092;212 628;Chorrillos;76;3;2;1;0;1;8
2024;2;90 000;3.74;163.71;336 863;205 769;Chorrillos;90;3;3;0;0;1;10
2024;2;145 000;3.74;163.71;542 724;331 517;Chorrillos;133;3;2;0;0;1;30
2024;2;55 000;3.74;163.71;205 861;125 748;Chorrillos;55;2;1;0;0;1;6
2024;2;90 000;3.74;163.71;336 863;205 769;Chorrillos;60;2;1;0;0;1;20
2024;2;80 000;3.74;163.71;299 434;182 906;Chorrillos;67;2;1;0;0;1;23
2024;2;64 900;3.74;163.71;242 916;148 383;Chorrillos;65;3;2;0;0;1;17
2024;2;213 000;3.74;163.71;797 243;486 987;Chorrillos;120;3;3;0;0;1;0
2024;2;150 000;3.74;163.71;561 438;342 949;Chorrillos;58;1;1;1;0;1;3
2024;2;112 000;3.74;163.71;419 207;256 068;Chorrillos;123;3;2;1;0;1;10
2024;2;65 000;3.74;163.71;243 290;148 611;Chorrillos;63;3;2;0;0;1;12
2024;2;98 000;3.74;163.71;366 806;224 060;Chorrillos;93;3;2;0;0;1;11
2024;2;119 363;3.74;163.71;446 766;272 903;Chorrillos;66;2;2;0;0;1;0
2024;2;132 000;3.74;163.71;494 066;301 795;Chorrillos;95;3;3;1;0;1;30
2024;2;80 000;3.74;163.71;299 434;182 906;Chorrillos;87;3;2;0;0;1;0
2024;2;162 900;3.74;163.71;609 722;372 442;Chorrillos;87;3;2;1;0;1;0
2024;2;83 000;3.74;163.71;310 663;189 765;Chorrillos;70;3;2;0;0;1;5
2024;2;88 000;3.74;163.71;329 377;201 197;Chorrillos;79;3;2;0;0;1;15
2024;2;55 900;3.74;163.71;209 229;127 806;Chorrillos;55;1;1;0;0;1;0
2024;2;62 000;3.74;163.71;232 061;141 752;Chorrillos;59;2;1;0;0;1;0
2024;2;123 000;3.74;163.71;460 379;281 218;Chorrillos;115;3;2;0;0;1;4
2024;2;65 800;3.74;163.71;246 284;150 440;Chorrillos;60;3;2;0;0;1;4
2024;2;161 000;3.74;163.71;602 611;368 098;Chorrillos;67;2;2;0;0;1;0
2024;2;118 000;3.74;163.71;441 665;269 786;Chorrillos;70;3;2;1;0;1;0
2024;2;119 000;3.74;163.71;445 408;272 073;Chorrillos;80;3;1;0;0;1;25
2024;2;100 000;3.74;163.71;374 292;228 633;Chorrillos;90;3;2;0;0;1;10
2024;2;99 000;3.74;163.71;370 549;226 346;Chorrillos;80;3;2;1;0;1;12
2024;2;88 000;3.74;163.71;329 377;201 197;Chorrillos;88;3;2;1;0;1;5
2024;2;83 000;3.74;163.71;310 663;189 765;Chorrillos;81;3;2;0;0;1;7
2024;2;82 400;3.74;163.71;308 417;188 393;Chorrillos;80;3;2;1;0;1;5
2024;2;75 900;3.74;163.71;284 088;173 532;Chorrillos;67;3;2;0;0;1;16
2024;2;95 000;3.74;163.71;355 578;217 201;Chorrillos;63;3;2;1;0;1;10
2024;2;99 000;3.74;163.71;370 549;226 346;Chorrillos;80;3;2;1;0;1;12
2024;2;97 000;3.74;163.71;363 063;221 774;Chorrillos;55;2;2;0;0;1;0
2024;2;53 000;3.74;163.71;198 375;121 175;Comas;50;3;1;1;0;1;8
2024;2;59 000;3.74;163.71;220 832;134 893;Comas;75;3;1;0;0;1;1
2024;2;83 000;3.74;163.71;310 663;189 765;Comas;72;3;2;1;0;1;7
2024;2;80 000;3.74;163.71;299 434;182 906;Comas;100;3;2;0;0;1;0
2024;2;73 000;3.74;163.71;273 233;166 902;Comas;106;3;2;0;0;1;10
2024;2;70 000;3.74;163.71;262 005;160 043;Comas;108;3;2;0;0;1;20
2024;2;75 000;3.74;163.71;280 719;171 474;Comas;100;3;2;1;0;1;1
2024;2;73 500;3.74;163.71;275 105;168 045;Comas;111;3;2;0;0;1;0
2024;2;55 000;3.74;163.71;205 861;125 748;Comas;67;3;2;0;0;1;8
2024;2;75 000;3.74;163.71;280 719;171 474;Comas;107;3;2;0;0;1;0
2024;2;45 333;3.74;163.71;169 678;103 646;Comas;52;3;1;0;0;1;8
2024;2;48 000;3.74;163.71;179 660;109 744;Comas;50;3;1;1;0;1;6
2024;2;30 500;3.74;163.71;114 159;69 733;Comas;83;2;1;0;0;1;0
2024;2;52 000;3.74;163.71;194 632;118 889;Comas;62;3;1;0;0;1;5
2024;2;41 000;3.74;163.71;153 460;93 739;Comas;50;3;1;0;0;1;6
2024;2;42 666;3.74;163.71;159 696;97 548;Comas;50;2;1;0;0;1;7
2024;2;52 000;3.74;163.71;194 632;118 889;Comas;71;3;2;1;0;1;6
2024;2;56 000;3.74;163.71;209 604;128 034;Comas;100;4;1;0;0;1;30
2024;2;60 810;3.74;163.71;227 607;139 031;Comas;61;3;1;1;0;1;4
2024;2;54 000;3.74;163.71;202 118;123 462;Comas;78;3;1;0;0;1;22
2024;2;52 000;3.74;163.71;194 632;118 889;Comas;72;3;2;0;0;1;10
2024;2;76 900;3.74;163.71;287 831;175 818;Comas;86;3;2;0;0;1;7
2024;2;69 000;3.74;163.71;258 262;157 756;Comas;89;3;2;0;0;1;0
2024;2;85 000;3.74;163.71;318 148;194 338;Comas;64;3;1;0;0;1;17
2024;2;36 000;3.74;163.71;134 745;82 308;Comas;50;2;1;0;0;1;7
2024;2;52 000;3.74;163.71;194 632;118 889;Comas;71;3;2;1;0;1;6
2024;2;45 555;3.74;163.71;170 510;104 154;Comas;52;3;1;0;0;1;8
2024;2;38 978;3.74;163.71;145 892;89 116;Comas;50;3;1;0;0;1;9
2024;2;78 000;3.74;163.71;291 948;178 333;Comas;75;3;2;1;0;1;4
2024;2;25 000;3.74;163.71;93 573;57 158;Comas;83;2;1;0;0;1;0
2024;2;70 000;3.74;163.71;262 005;160 043;Comas;73;3;2;0;0;1;5
2024;2;47 000;3.74;163.71;175 917;107 457;Comas;50;3;2;1;0;1;7
2024;2;76 000;3.74;163.71;284 462;173 761;Comas;121;4;2;0;0;1;19
2024;2;52 000;3.74;163.71;194 632;118 889;Comas;75;3;2;0;0;1;3
2024;2;56 990;3.74;163.71;213 309;130 298;Comas;88;3;2;1;0;1;0
2024;2;71 000;3.74;163.71;265 748;162 329;Comas;107;3;2;0;0;1;5
2024;2;59 900;3.74;163.71;224 201;136 951;Comas;63;3;1;0;0;1;0
2024;2;57 000;3.74;163.71;213 347;130 321;Comas;83;3;1;0;0;1;1
2024;2;64 700;3.74;163.71;242 167;147 925;Comas;85;3;2;0;0;1;24
2024;2;54 000;3.74;163.71;202 118;123 462;Comas;45;6;2;0;0;1;6
2024;2;52 000;3.74;163.71;194 632;118 889;Comas;63;3;2;0;0;1;2
2024;2;55 000;3.74;163.71;205 861;125 748;Comas;64;3;1;0;0;1;0
2024;2;89 000;3.74;163.71;333 120;203 483;Comas;133;2;2;0;0;1;6
2024;2;40 933;3.74;163.71;153 208;93 585;Comas;50;2;1;0;0;1;5
2024;2;39 900;3.74;163.71;149 343;91 224;Comas;51;3;1;0;0;1;7
2024;2;67 000;3.74;163.71;250 776;153 184;Comas;84;3;1;0;0;1;0
2024;2;72 000;3.74;163.71;269 490;164 615;Comas;82;3;2;0;0;1;7
2024;2;92 000;3.74;163.71;344 349;210 342;Comas;121;3;1;0;0;1;20
2024;2;90 000;3.74;163.71;336 863;205 769;Comas;85;3;2;0;0;1;14
2024;2;65 500;3.74;163.71;245 161;149 754;Comas;73;3;2;0;0;1;7
2024;2;52 000;3.74;163.71;194 632;118 889;Comas;68;3;1;1;0;1;10
2024;2;69 500;3.74;163.71;260 133;158 900;Comas;111;3;2;0;0;1;0
2024;2;44 888;3.74;163.71;168 012;102 629;Comas;52;2;1;0;0;1;7
2024;2;58 900;3.74;163.71;220 458;134 665;Comas;74;3;2;0;0;1;6
2024;2;38 219;3.74;163.71;143 051;87 381;Comas;57;2;1;0;0;1;7
2024;2;47 000;3.74;163.71;175 917;107 457;Comas;46;2;1;0;0;1;8
2024;2;195 000;3.74;163.71;729 870;445 833;Jesús María;100;3;2;2;0;1;14
2024;2;165 000;3.74;163.71;617 582;377 244;Jesús María;83;3;2;0;0;1;0
2024;2;133 136;3.74;163.71;498 318;304 393;Jesús María;63;2;2;0;0;1;0
2024;2;130 000;3.74;163.71;486 580;297 222;Jesús María;85;2;1;0;0;1;8
2024;2;190 000;3.74;163.71;711 155;434 402;Jesús María;90;3;2;1;0;1;12
2024;2;170 000;3.74;163.71;636 297;388 675;Jesús María;92;3;2;1;0;1;5
2024;2;89 990;3.74;163.71;336 826;205 746;Jesús María;68;2;1;0;0;1;10
2024;2;113 000;3.74;163.71;422 950;258 355;Jesús María;75;3;2;0;0;1;9
2024;2;195 000;3.74;163.71;729 870;445 833;Jesús María;107;3;2;1;0;1;22
2024;2;122 621;3.74;163.71;458 961;280 352;Jesús María;51;2;2;0;0;1;0
2024;2;94 324;3.74;163.71;353 047;215 655;Jesús María;63;2;2;0;0;1;16
2024;2;112 000;3.74;163.71;419 207;256 068;Jesús María;67;2;2;0;0;1;3
2024;2;130 000;3.74;163.71;486 580;297 222;Jesús María;60;2;2;1;0;1;6
2024;2;120 000;3.74;163.71;449 151;274 359;Jesús María;85;3;2;0;0;1;14
2024;2;109 500;3.74;163.71;409 850;250 353;Jesús María;55;2;2;1;0;1;4
2024;2;141 000;3.74;163.71;527 752;322 372;Jesús María;75;3;2;1;0;1;2
2024;2;92 000;3.74;163.71;344 349;210 342;Jesús María;90;2;1;0;0;1;50
2024;2;160 000;3.74;163.71;598 868;365 812;Jesús María;82;3;2;1;0;1;7
2024;2;286 358;3.74;163.71;1071 817;654 708;Jesús María;95;3;2;2;0;1;1
2024;2;210 000;3.74;163.71;786 014;480 128;Jesús María;110;3;3;1;0;1;16
2024;2;104 210;3.74;163.71;390 050;238 258;Jesús María;100;2;2;0;0;1;1
2024;2;145 000;3.74;163.71;542 724;331 517;Jesús María;73;3;2;1;0;1;2
2024;2;145 922;3.74;163.71;546 175;333 625;Jesús María;61;2;2;1;0;1;1
2024;2;92 300;3.74;163.71;345 472;211 028;Jesús María;52;1;1;0;0;1;0
2024;2;190 000;3.74;163.71;711 155;434 402;Jesús María;97;3;2;1;0;1;7
2024;2;145 000;3.74;163.71;542 724;331 517;Jesús María;83;3;2;1;0;1;3
2024;2;159 000;3.74;163.71;595 125;363 526;Jesús María;88;3;2;1;0;1;6
2024;2;69 000;3.74;163.71;258 262;157 756;Jesús María;55;1;1;0;0;1;50
2024;2;130 000;3.74;163.71;486 580;297 222;Jesús María;82;3;2;1;0;1;7
2024;2;70 000;3.74;163.71;262 005;160 043;Jesús María;45;1;1;0;0;1;38
2024;2;114 661;3.74;163.71;429 167;262 152;Jesús María;61;2;2;1;0;1;1
2024;2;120 000;3.74;163.71;449 151;274 359;Jesús María;55;1;1;1;0;1;4
2024;2;110 000;3.74;163.71;411 721;251 496;Jesús María;95;3;1;0;0;1;50
2024;2;135 000;3.74;163.71;505 295;308 654;Jesús María;74;3;2;1;0;1;7
2024;2;135 000;3.74;163.71;505 295;308 654;Jesús María;97;2;1;0;0;1;50
2024;2;135 000;3.74;163.71;505 295;308 654;Jesús María;80;3;1;1;0;1;8
2024;2;145 000;3.74;163.71;542 724;331 517;Jesús María;73;3;2;1;0;1;2
2024;2;173 500;3.74;163.71;649 397;396 677;Jesús María;92;3;2;0;0;1;13
2024;2;92 000;3.74;163.71;344 349;210 342;Jesús María;69;3;2;0;0;1;12
2024;2;138 900;3.74;163.71;519 892;317 571;Jesús María;65;2;2;0;0;1;2
2024;2;142 000;3.74;163.71;531 495;324 658;Jesús María;82;3;2;1;0;1;6
2024;2;201 883;3.74;163.71;755 631;461 569;Jesús María;91;3;2;0;0;1;0
2024;2;160 000;3.74;163.71;598 868;365 812;Jesús María;83;3;2;1;0;1;0
2024;2;148 000;3.74;163.71;553 953;338 376;Jesús María;78;2;2;1;0;1;6
2024;2;82 660;3.74;163.71;309 390;188 988;Jesús María;60;2;2;0;0;1;0
2024;2;156 000;3.74;163.71;583 896;356 667;Jesús María;94;3;2;0;0;1;18
2024;2;143 243;3.74;163.71;536 147;327 500;Jesús María;78;3;2;0;0;1;3
2024;2;190 000;3.74;163.71;711 155;434 402;Jesús María;97;2;1;1;0;1;17
2024;2;125 000;3.74;163.71;467 865;285 791;Jesús María;65;2;1;1;0;1;7
2024;2;129 900;3.74;163.71;486 206;296 994;Jesús María;79;2;2;2;0;1;4
2024;2;75 000;3.74;163.71;280 719;171 474;Jesús María;76;4;2;0;0;1;30
2024;2;141 330;3.74;163.71;528 987;323 126;Jesús María;82;3;2;1;0;1;13
2024;2;163 390;3.74;163.71;611 556;373 563;Jesús María;79;3;2;2;0;1;0
2024;2;179 999;3.74;163.71;673 722;411 536;Jesús María;122;3;1;0;0;1;47
2024;2;159 000;3.74;163.71;595 125;363 526;Jesús María;78;2;1;0;0;1;1
2024;2;92 866;3.74;163.71;347 590;212 322;Jesús María;49;1;1;0;0;1;4
2024;2;174 965;3.74;163.71;654 880;400 027;Jesús María;86;3;2;1;0;1;8
2024;2;147 000;3.74;163.71;550 210;336 090;Jesús María;72;3;2;0;0;1;0
2024;2;245 000;3.74;163.71;917 016;560 150;Jesús María;132;3;3;1;0;1;5
2024;2;150 000;3.74;163.71;561 438;342 949;Jesús María;92;2;2;0;0;1;37
2024;2;135 000;3.74;163.71;505 295;308 654;Jesús María;77;3;2;1;0;1;4
2024;2;138 000;3.74;163.71;516 523;315 513;Jesús María;65;2;2;0;0;1;1
2024;2;188 693;3.74;163.71;706 263;431 413;Jesús María;77;3;2;1;0;1;0
2024;2;96 000;3.74;163.71;359 321;219 487;Jesús María;57;2;2;1;0;1;4
2024;2;159 000;3.74;163.71;595 125;363 526;Jesús María;88;3;2;1;0;1;6
2024;2;122 500;3.74;163.71;458 508;280 075;Jesús María;61;2;1;0;0;1;2
2024;2;107 600;3.74;163.71;402 738;246 009;Jesús María;52;2;2;1;0;1;1
2024;2;148 600;3.74;163.71;556 198;339 748;Jesús María;72;3;2;0;0;1;0
2024;2;150 000;3.74;163.71;561 438;342 949;Jesús María;137;3;2;0;0;1;50
2024;2;158 814;3.74;163.71;594 429;363 101;Jesús María;78;3;2;1;0;1;3
2024;2;118 000;3.74;163.71;441 665;269 786;Jesús María;62;2;2;0;0;1;4
2024;2;170 000;3.74;163.71;636 297;388 675;Jesús María;89;3;2;1;0;1;5
2024;2;110 000;3.74;163.71;411 721;251 496;Jesús María;57;2;2;1;0;1;2
2024;2;238 495;3.74;163.71;892 670;545 278;Jesús María;90;3;2;0;0;1;26
2024;2;179 000;3.74;163.71;669 983;409 252;Jesús María;140;4;3;1;0;1;14
2024;2;160 000;3.74;163.71;598 868;365 812;Jesús María;83;3;2;1;0;1;5
2024;2;156 334;3.74;163.71;585 146;357 430;Jesús María;82;3;1;1;0;1;3
2024;2;90 000;3.74;163.71;336 863;205 769;Jesús María;90;2;1;0;0;1;40
2024;2;92 000;3.74;163.71;344 349;210 342;Jesús María;90;2;1;0;0;1;50
2024;2;159 000;3.74;163.71;595 125;363 526;Jesús María;88;3;2;1;0;1;6
2024;2;155 000;3.74;163.71;580 153;354 380;Jesús María;90;2;2;1;0;1;6
2024;2;138 000;3.74;163.71;516 523;315 513;Jesús María;76;3;2;0;0;1;1
2024;2;113 000;3.74;163.71;422 950;258 355;Jesús María;93;3;2;0;0;1;40
2024;2;113 900;3.74;163.71;426 319;260 412;Jesús María;60;2;2;1;0;1;2
2024;2;140 000;3.74;163.71;524 009;320 086;Jesús María;76;2;2;0;0;1;2
2024;2;130 216;3.74;163.71;487 388;297 716;Jesús María;62;3;2;0;0;1;0
2024;2;155 000;3.74;163.71;580 153;354 380;Jesús María;75;3;2;1;0;1;1
2024;2;120 000;3.74;163.71;449 151;274 359;Jesús María;61;2;2;0;0;1;3
2024;2;110 000;3.74;163.71;411 721;251 496;Jesús María;63;2;2;0;0;1;4
2024;2;175 000;3.74;163.71;655 011;400 107;Jesús María;100;3;2;1;0;1;10
2024;2;135 058;3.74;163.71;505 512;308 787;Jesús María;64;2;2;1;0;1;0
2024;2;125 000;3.74;163.71;467 865;285 791;Jesús María;79;2;2;0;0;1;7
2024;2;117 000;3.74;163.71;437 922;267 500;Jesús María;70;3;2;1;0;1;1
2024;2;145 000;3.74;163.71;542 724;331 517;Jesús María;104;3;1;1;0;1;25
2024;2;268 000;3.74;163.71;1003 103;612 735;Jesús María;110;4;3;2;0;1;7
2024;2;110 000;3.74;163.71;411 721;251 496;Jesús María;62;2;2;0;0;1;2
2024;2;130 000;3.74;163.71;486 580;297 222;Jesús María;75;3;2;0;0;1;7
2024;2;150 000;3.74;163.71;561 438;342 949;Jesús María;81;3;2;1;0;1;5
2024;2;210 000;3.74;163.71;786 014;480 128;Jesús María;140;3;1;1;0;1;51
2024;2;160 000;3.74;163.71;598 868;365 812;Jesús María;90;2;2;1;0;1;5
2024;2;79 000;3.74;163.71;295 691;180 620;Jesús María;56;2;1;0;0;1;11
2024;2;164 000;3.74;163.71;613 839;374 957;Jesús María;122;3;3;0;0;1;60
2024;2;94 000;3.74;163.71;351 835;214 915;Jesús María;64;2;2;0;0;1;16
2024;2;174 900;3.74;163.71;654 637;399 878;Jesús María;81;3;2;1;0;1;2
2024;2;104 241;3.74;163.71;390 167;238 329;Jesús María;57;3;2;0;0;1;3
2024;2;135 000;3.74;163.71;505 295;308 654;Jesús María;80;2;1;1;0;1;7
2024;2;156 000;3.74;163.71;583 896;356 667;Jesús María;88;3;2;1;0;1;6
2024;2;130 000;3.74;163.71;486 580;297 222;Jesús María;56;2;2;0;0;1;1
2024;2;115 000;3.74;163.71;430 436;262 927;Jesús María;87;3;2;0;0;1;58
2024;2;184 900;3.74;163.71;692 066;422 742;Jesús María;119;3;2;1;0;1;51
2024;2;159 000;3.74;163.71;595 125;363 526;Jesús María;83;3;2;0;0;1;17
2024;2;135 000;3.74;163.71;505 295;308 654;Jesús María;66;2;2;1;0;1;6
2024;2;140 540;3.74;163.71;526 030;321 320;Jesús María;74;3;2;0;0;1;2
2024;2;175 000;3.74;163.71;655 011;400 107;Jesús María;81;3;2;1;0;1;5
2024;2;130 000;3.74;163.71;486 580;297 222;Jesús María;82;3;2;0;0;1;7
2024;2;130 000;3.74;163.71;486 580;297 222;Jesús María;95;2;3;1;0;1;6
2024;2;159 000;3.74;163.71;595 125;363 526;Jesús María;108;3;3;1;0;1;16
2024;2;70 000;3.74;163.71;262 005;160 043;Jesús María;45;1;1;0;0;1;38
2024;2;115 000;3.74;163.71;430 436;262 927;Jesús María;85;3;2;0;0;1;14
2024;2;182 000;3.74;163.71;681 212;416 111;Jesús María;110;3;2;1;0;1;10
2024;2;120 000;3.74;163.71;449 151;274 359;Jesús María;80;3;2;1;0;1;17
2024;2;135 000;3.74;163.71;505 295;308 654;Jesús María;80;3;2;1;0;1;19
2024;2;136 000;3.74;163.71;509 037;310 940;Jesús María;97;4;3;0;0;1;9
2024;2;210 000;3.74;163.71;786 014;480 128;Jesús María;125;3;3;1;0;1;11
2024;2;156 000;3.74;163.71;583 896;356 667;Jesús María;88;3;2;1;0;1;6
2024;2;85 000;3.74;163.71;318 148;194 338;Jesús María;98;3;1;0;0;1;40
2024;2;122 000;3.74;163.71;456 637;278 932;Jesús María;65;2;2;1;0;1;7
2024;2;131 575;3.74;163.71;492 474;300 823;Jesús María;61;2;2;1;0;1;1
2024;2;135 000;3.74;163.71;505 295;308 654;Jesús María;83;3;2;0;0;1;0
2024;2;160 000;3.74;163.71;598 868;365 812;Jesús María;89;3;2;0;0;1;18
2024;2;158 000;3.74;163.71;591 382;361 239;Jesús María;83;3;2;1;0;1;2
2024;2;90 000;3.74;163.71;336 863;205 769;Jesús María;90;2;1;0;0;1;40
2024;2;125 000;3.74;163.71;467 865;285 791;Jesús María;55;3;2;1;0;1;3
2024;2;169 000;3.74;163.71;632 554;386 389;Jesús María;120;3;2;0;0;1;12
2024;2;170 000;3.74;163.71;636 297;388 675;Jesús María;87;2;2;1;0;1;8
2024;2;122 000;3.74;163.71;456 637;278 932;Jesús María;65;2;2;1;0;1;7
2024;2;182 000;3.74;163.71;681 212;416 111;Jesús María;110;3;2;1;0;1;8
2024;2;139 963;3.74;163.71;523 872;320 002;Jesús María;85;3;3;1;0;1;5
2024;2;118 000;3.74;163.71;441 665;269 786;Jesús María;76;3;2;0;0;1;13
2024;2;140 000;3.74;163.71;524 009;320 086;Jesús María;88;3;2;0;0;1;6
2024;2;120 000;3.74;163.71;449 151;274 359;Jesús María;64;2;2;0;0;1;5
2024;2;132 424;3.74;163.71;495 653;302 764;Jesús María;62;2;2;1;0;1;0
2024;2;163 000;3.74;163.71;610 096;372 671;Jesús María;87;2;2;1;0;1;6
2024;2;165 000;3.74;163.71;617 582;377 244;Jesús María;87;2;2;1;0;1;8
2024;2;89 000;3.74;163.71;333 120;203 483;Jesús María;70;2;2;0;0;1;7
2024;2;169 000;3.74;163.71;632 554;386 389;Jesús María;120;3;2;0;0;1;12
2024;2;127 000;3.74;163.71;475 351;290 363;Jesús María;80;3;2;1;0;1;13
2024;2;138 000;3.74;163.71;516 523;315 513;Jesús María;78;2;2;1;0;1;8
2024;2;120 000;3.74;163.71;449 151;274 359;Jesús María;76;3;2;0;0;1;15
2024;2;125 000;3.74;163.71;467 865;285 791;Jesús María;79;2;2;0;0;1;7
2024;2;82 000;3.74;163.71;306 920;187 479;Jesús María;45;1;1;0;0;1;3
2024;2;125 000;3.74;163.71;467 865;285 791;Jesús María;55;2;2;1;0;1;4
2024;2;135 000;3.74;163.71;505 295;308 654;Jesús María;69;2;2;0;0;1;5
2024;2;120 000;3.74;163.71;449 151;274 359;Jesús María;64;3;1;1;0;1;18
2024;2;125 000;3.74;163.71;467 865;285 791;Jesús María;88;2;2;0;0;1;20
2024;2;180 097;3.74;163.71;674 091;411 761;Jesús María;92;2;4;0;0;1;0
2024;2;185 000;3.74;163.71;692 441;422 970;Jesús María;137;3;2;0;0;1;52
2024;2;145 000;3.74;163.71;542 724;331 517;Jesús María;100;3;2;1;0;1;24
2024;2;150 000;3.74;163.71;561 438;342 949;Jesús María;102;3;2;1;0;1;25
2024;2;150 000;3.74;163.71;561 438;342 949;Jesús María;110;3;2;0;0;1;0
2024;2;129 900;3.74;163.71;486 206;296 994;Jesús María;72;2;2;0;0;1;5
2024;2;135 000;3.74;163.71;505 295;308 654;Jesús María;85;3;2;1;0;1;20
2024;2;120 000;3.74;163.71;449 151;274 359;Jesús María;89;2;2;0;0;1;59
2024;2;179 000;3.74;163.71;669 983;409 252;Jesús María;64;2;1;1;0;1;1
2024;2;125 000;3.74;163.71;467 865;285 791;Jesús María;80;3;2;1;0;1;10
2024;2;158 000;3.74;163.71;591 382;361 239;Jesús María;83;3;2;1;0;1;2
2024;2;75 000;3.74;163.71;280 719;171 474;Jesús María;50;1;1;0;0;1;0
2024;2;145 000;3.74;163.71;542 724;331 517;Jesús María;73;3;2;1;0;1;2
2024;2;129 000;3.74;163.71;482 837;294 936;Jesús María;72;3;1;0;0;1;31
2024;2;230 000;3.74;163.71;860 872;525 855;Jesús María;105;3;2;1;0;1;3
2024;2;172 653;3.74;163.71;646 227;394 741;Jesús María;88;3;2;0;0;1;1
2024;2;139 000;3.74;163.71;520 266;317 799;Jesús María;86;3;2;1;0;1;17
2024;2;145 000;3.74;163.71;542 724;331 517;Jesús María;83;3;2;1;0;1;15
2024;2;147 886;3.74;163.71;553 525;338 115;Jesús María;67;2;2;0;0;1;0
2024;2;64 000;3.74;163.71;239 547;146 325;Jesús María;50;1;1;0;0;1;38
2024;2;150 000;3.74;163.71;561 438;342 949;Jesús María;75;3;2;0;0;1;1
2024;2;159 000;3.74;163.71;595 125;363 526;Jesús María;82;3;2;0;0;1;17
2024;2;291 598;3.74;163.71;1091 429;666 688;Jesús María;76;3;3;1;0;1;0
2024;2;129 900;3.74;163.71;486 206;296 994;Jesús María;73;3;2;1;0;1;1
2024;2;137 323;3.74;163.71;513 988;313 964;Jesús María;61;2;2;1;0;1;0
2024;2;108 000;3.74;163.71;404 236;246 923;Jesús María;65;2;1;0;0;1;6
2024;2;137 657;3.74;163.71;515 240;314 729;Jesús María;67;3;2;0;0;1;0
2024;2;120 000;3.74;163.71;449 151;274 359;Jesús María;72;2;1;0;0;1;10
2024;2;122 000;3.74;163.71;456 637;278 932;Jesús María;83;3;2;1;0;1;0
2024;2;139 963;3.74;163.71;523 872;320 002;Jesús María;85;3;3;1;0;1;5
2024;2;120 000;3.74;163.71;449 151;274 359;Jesús María;64;2;1;0;0;1;8
2024;2;155 000;3.74;163.71;580 153;354 380;Jesús María;88;3;1;1;0;1;10
2024;2;153 167;3.74;163.71;573 294;350 191;Jesús María;83;3;2;1;0;1;2
2024;2;164 950;3.74;163.71;617 395;377 129;Jesús María;81;3;2;1;0;1;2
2024;2;89 000;3.74;163.71;333 120;203 483;Jesús María;60;2;2;0;0;1;8
2024;2;95 000;3.74;163.71;355 578;217 201;Jesús María;71;3;2;1;0;1;12
2024;2;115 000;3.74;163.71;430 436;262 927;Jesús María;78;2;2;1;0;1;19
2024;2;155 000;3.74;163.71;580 153;354 380;Jesús María;75;3;2;1;0;1;1
2024;2;130 000;3.74;163.71;486 580;297 222;Jesús María;81;3;2;1;0;1;11
2024;2;165 000;3.74;163.71;617 582;377 244;Jesús María;94;2;2;1;0;1;3
2024;2;130 000;3.74;163.71;486 580;297 222;Jesús María;82;3;2;0;0;1;7
2024;2;150 000;3.74;163.71;561 438;342 949;Jesús María;81;2;2;3;0;1;6
2024;2;115 000;3.74;163.71;430 436;262 927;Jesús María;76;3;2;0;0;1;14
2024;2;150 000;3.74;163.71;561 438;342 949;Jesús María;83;3;1;1;0;1;5
2024;2;158 000;3.74;163.71;591 382;361 239;La Molina;127;4;3;1;0;1;22
2024;2;160 000;3.74;163.71;598 868;365 812;La Molina;127;4;2;1;0;1;18
2024;2;130 000;3.74;163.71;486 580;297 222;La Molina;97;3;2;1;0;1;16
2024;2;139 500;3.74;163.71;522 138;318 942;La Molina;126;2;2;1;0;1;32
